 format: day,hour,forecast,value  location:53_37 Start : 20210701 
2,2300,64,30
 Start : 20210703 ,,,
3,200,6,30
3,200,7,30
3,200,8,60
3,200,9,60
3,200,10,60
3,200,11,60
3,200,12,60
3,200,13,60
3,200,14,60
3,200,15,60
3,200,16,60
3,200,17,60
3,200,18,60
3,200,19,30
3,200,20,30
3,200,21,30
3,200,22,60
3,200,23,30
3,200,24,30
3,200,25,30
3,200,26,30
3,200,27,30
3,200,28,30
3,200,29,60
3,200,30,60
3,200,31,30
3,200,32,30
3,200,33,30
3,200,34,30
3,200,35,60
3,200,36,60
3,200,37,60
3,200,38,60
3,200,39,60
3,200,40,65
3,200,41,83
3,200,42,100
3,200,43,100
3,200,44,100
3,200,45,90
3,200,46,60
3,200,47,60
3,200,48,60
3,200,49,60
3,200,50,30
3,200,51,60
3,200,52,60
3,200,53,30
3,200,54,30
3,200,55,30
3,200,56,30
3,200,57,30
3,200,58,30
3,200,59,30
3,200,60,30
3,200,61,30
3,500,6,60
3,500,7,60
3,500,8,60
3,500,9,60
3,500,10,60
3,500,11,60
3,500,12,60
3,500,13,60
3,500,14,60
3,500,15,60
3,500,16,30
3,500,17,30
3,500,18,30
3,500,19,60
3,500,20,30
3,500,21,30
3,500,22,30
3,500,23,30
3,500,24,30
3,500,25,30
3,500,26,60
3,500,27,60
3,500,28,30
3,500,29,30
3,500,30,30
3,500,31,30
3,500,32,60
3,500,33,60
3,500,34,60
3,500,35,60
3,500,36,60
3,500,37,65
3,500,38,83
3,500,39,100
3,500,40,100
3,500,41,100
3,500,42,90
3,500,43,60
3,500,44,60
3,500,45,60
3,500,46,60
3,500,47,30
3,500,48,60
3,500,49,60
3,500,50,30
3,500,51,30
3,500,52,30
3,500,53,30
3,500,54,30
3,500,55,30
3,500,56,30
3,500,57,30
3,500,58,30
3,800,6,60
3,800,7,60
3,800,8,60
3,800,9,60
3,800,10,60
3,800,11,60
3,800,12,60
3,800,13,30
3,800,14,30
3,800,15,30
3,800,16,60
3,800,17,30
3,800,18,30
3,800,19,30
3,800,20,30
3,800,21,30
3,800,22,30
3,800,23,60
3,800,24,60
3,800,25,30
3,800,26,30
3,800,27,30
3,800,28,30
3,800,29,60
3,800,30,60
3,800,31,60
3,800,32,60
3,800,33,60
3,800,34,65
3,800,35,83
3,800,36,100
3,800,37,100
3,800,38,100
3,800,39,90
3,800,40,60
3,800,41,60
3,800,42,60
3,800,43,60
3,800,44,30
3,800,45,60
3,800,46,60
3,800,47,30
3,800,48,30
3,800,49,30
3,800,50,30
3,800,51,30
3,800,52,30
3,800,53,30
3,800,54,30
3,800,55,30
3,800,56,30
3,800,57,30
3,800,58,30
3,800,59,30
3,800,60,30
3,800,61,30
3,800,62,30
3,800,63,30
3,800,64,30
3,800,65,30
3,800,66,30
3,800,67,30
3,800,68,20
3,800,69,20
3,800,70,20
3,800,71,20
3,800,72,30
3,800,73,30
3,800,74,30
3,800,75,30
3,800,76,30
3,800,77,30
3,800,78,30
3,800,79,30
3,1100,6,60
3,1100,7,60
3,1100,8,60
3,1100,9,60
3,1100,10,30
3,1100,11,30
3,1100,12,30
3,1100,13,60
3,1100,14,30
3,1100,15,30
3,1100,16,30
3,1100,17,30
3,1100,18,30
3,1100,19,30
3,1100,20,60
3,1100,21,60
3,1100,22,30
3,1100,23,30
3,1100,24,30
3,1100,25,30
3,1100,26,60
3,1100,27,60
3,1100,28,60
3,1100,29,60
3,1100,30,60
3,1100,31,65
3,1100,32,83
3,1100,33,100
3,1100,34,100
3,1100,35,100
3,1100,36,90
3,1100,37,60
3,1100,38,60
3,1100,39,60
3,1100,40,60
3,1100,41,30
3,1100,42,60
3,1100,43,60
3,1100,44,30
3,1100,45,30
3,1100,46,30
3,1100,47,30
3,1100,48,30
3,1100,49,30
3,1100,50,30
3,1100,51,30
3,1100,52,30
3,1100,53,30
3,1100,54,30
3,1100,55,30
3,1100,56,30
3,1100,57,30
3,1100,58,30
3,1100,59,30
3,1100,60,30
3,1100,61,30
3,1100,62,30
3,1100,63,30
3,1100,64,30
3,1100,65,20
3,1100,66,20
3,1100,67,20
3,1100,68,20
3,1100,69,30
3,1100,70,30
3,1100,71,30
3,1100,72,30
3,1100,73,30
3,1100,74,30
3,1100,75,30
3,1100,76,30
3,1400,6,60
3,1400,7,30
3,1400,8,30
3,1400,9,30
3,1400,10,60
3,1400,11,30
3,1400,12,30
3,1400,13,30
3,1400,14,30
3,1400,15,30
3,1400,16,30
3,1400,17,60
3,1400,18,60
3,1400,19,30
3,1400,20,30
3,1400,21,30
3,1400,22,30
3,1400,23,60
3,1400,24,60
3,1400,25,60
3,1400,26,60
3,1400,27,60
3,1400,28,65
3,1400,29,83
3,1400,30,100
3,1400,31,100
3,1400,32,100
3,1400,33,90
3,1400,34,60
3,1400,35,60
3,1400,36,60
3,1400,37,60
3,1400,38,30
3,1400,39,60
3,1400,40,60
3,1400,41,30
3,1400,42,30
3,1400,43,30
3,1400,44,30
3,1400,45,30
3,1400,46,30
3,1400,47,30
3,1400,48,30
3,1400,49,30
3,1400,50,30
3,1400,51,30
3,1400,52,30
3,1400,53,30
3,1400,54,30
3,1400,55,30
3,1400,56,30
3,1400,57,30
3,1400,58,30
3,1400,59,30
3,1400,60,30
3,1400,61,30
3,1400,62,20
3,1400,63,20
3,1400,64,20
3,1400,65,20
3,1400,66,30
3,1400,67,30
3,1400,68,30
3,1400,69,30
3,1400,70,30
3,1400,71,30
3,1400,72,30
3,1400,73,30
3,1700,6,30
3,1700,7,60
3,1700,8,30
3,1700,9,30
3,1700,10,30
3,1700,11,30
3,1700,12,30
3,1700,13,30
3,1700,14,60
3,1700,15,60
3,1700,16,30
3,1700,17,30
3,1700,18,30
3,1700,19,30
3,1700,20,60
3,1700,21,60
3,1700,22,60
3,1700,23,60
3,1700,24,60
3,1700,25,65
3,1700,26,83
3,1700,27,100
3,1700,28,100
3,1700,29,100
3,1700,30,90
3,1700,31,60
3,1700,32,60
3,1700,33,60
3,1700,34,60
3,1700,35,30
3,1700,36,60
3,1700,37,60
3,1700,38,30
3,1700,39,30
3,1700,40,30
3,1700,41,30
3,1700,42,30
3,1700,43,30
3,1700,44,30
3,1700,45,30
3,1700,46,30
3,1700,47,30
3,1700,48,30
3,1700,49,30
3,1700,50,30
3,1700,51,30
3,1700,52,30
3,1700,53,30
3,1700,54,30
3,1700,55,30
3,1700,56,30
3,1700,57,30
3,1700,58,30
3,1700,59,20
3,1700,60,20
3,1700,61,20
3,1700,62,20
3,1700,63,30
3,1700,64,30
3,1700,65,30
3,1700,66,30
3,1700,67,30
3,1700,68,30
3,1700,69,30
3,1700,70,30
3,2000,6,60
3,2000,7,30
3,2000,8,30
3,2000,9,30
3,2000,10,30
3,2000,11,30
3,2000,12,30
3,2000,13,60
3,2000,14,60
3,2000,15,60
3,2000,16,30
3,2000,17,30
3,2000,18,60
3,2000,19,60
3,2000,20,60
3,2000,21,60
3,2000,22,65
3,2000,23,83
3,2000,24,100
3,2000,25,100
3,2000,26,100
3,2000,27,90
3,2000,28,60
3,2000,29,60
3,2000,30,60
3,2000,31,60
3,2000,32,30
3,2000,33,60
3,2000,34,60
3,2000,35,30
3,2000,36,30
3,2000,37,30
3,2000,38,30
3,2000,39,30
3,2000,40,30
3,2000,41,30
3,2000,42,30
3,2000,43,30
3,2000,44,30
3,2000,45,30
3,2000,46,30
3,2000,47,30
3,2000,48,30
3,2000,49,30
3,2000,50,30
3,2000,51,30
3,2000,52,30
3,2000,53,30
3,2000,54,30
3,2000,55,30
3,2000,56,30
3,2000,57,30
3,2000,58,30
3,2000,59,30
3,2000,60,30
3,2000,61,30
3,2000,62,20
3,2000,63,30
3,2000,64,30
3,2000,65,20
3,2000,66,30
3,2000,67,30
3,2300,6,30
3,2300,7,30
3,2300,8,30
3,2300,9,30
3,2300,10,60
3,2300,11,60
3,2300,12,60
3,2300,13,30
3,2300,14,30
3,2300,15,60
3,2300,16,60
3,2300,17,60
3,2300,18,60
3,2300,19,65
3,2300,20,83
3,2300,21,100
3,2300,22,100
3,2300,23,100
3,2300,24,90
3,2300,25,60
3,2300,26,60
3,2300,27,60
3,2300,28,60
3,2300,29,30
3,2300,30,60
3,2300,31,60
3,2300,32,30
3,2300,33,30
3,2300,34,30
3,2300,35,30
3,2300,36,30
3,2300,37,30
3,2300,38,30
3,2300,39,30
3,2300,40,30
3,2300,41,30
3,2300,42,30
3,2300,43,30
3,2300,44,30
3,2300,45,30
3,2300,46,30
3,2300,47,30
3,2300,48,30
3,2300,49,30
3,2300,50,30
3,2300,51,30
3,2300,52,30
3,2300,53,30
3,2300,54,30
3,2300,55,30
3,2300,56,30
3,2300,57,30
3,2300,58,30
3,2300,59,20
3,2300,60,30
3,2300,61,30
3,2300,62,20
3,2300,63,30
3,2300,64,30
 Start : 20210704 ,,,
4,200,6,30
4,200,7,60
4,200,8,60
4,200,9,60
4,200,10,30
4,200,11,30
4,200,12,60
4,200,13,60
4,200,14,60
4,200,15,60
4,200,16,65
4,200,17,83
4,200,18,100
4,200,19,100
4,200,20,100
4,200,21,90
4,200,22,60
4,200,23,60
4,200,24,60
4,200,25,60
4,200,26,30
4,200,27,60
4,200,28,60
4,200,29,30
4,200,30,30
4,200,31,30
4,200,32,30
4,200,33,30
4,200,34,30
4,200,35,30
4,200,36,30
4,200,37,30
4,200,38,30
4,200,39,30
4,200,40,30
4,200,41,30
4,200,42,30
4,200,43,30
4,200,44,30
4,200,45,30
4,200,46,30
4,200,47,30
4,200,48,30
4,200,49,30
4,200,50,30
4,200,51,30
4,200,52,30
4,200,53,30
4,200,54,30
4,200,55,30
4,200,56,20
4,200,57,30
4,200,58,30
4,200,59,20
4,200,60,30
4,200,61,30
4,500,6,60
4,500,7,30
4,500,8,30
4,500,9,60
4,500,10,60
4,500,11,60
4,500,12,60
4,500,13,65
4,500,14,83
4,500,15,100
4,500,16,100
4,500,17,100
4,500,18,90
4,500,19,60
4,500,20,60
4,500,21,60
4,500,22,60
4,500,23,30
4,500,24,60
4,500,25,60
4,500,26,30
4,500,27,30
4,500,28,30
4,500,29,30
