poi,date,social_buzz,day,holiday,minimum temperature(°C),maximum temperature(°C),humidity(%),precip_prob(%),precip_type,num_of_search
본태박물관,2021-10-19,6,0,0,13,18,70,0,0,73
본태박물관,2021-10-20,8,0,0,14,19,70,20,0,34
본태박물관,2021-10-21,10,0,0,13,20,65,0,0,32
본태박물관,2021-10-22,8,1,0,16,21,60,0,0,41
본태박물관,2021-10-23,7,2,0,16,22,65,0,0,37
본태박물관,2021-10-24,9,2,0,15,23,75,30,0,27
본태박물관,2021-10-25,11,0,0,15,22,65,0,0,35
본태박물관,2021-10-26,3,0,0,14,23,75,0,0,77
본태박물관,2021-10-27,10,0,0,17,22,65,0,0,45
본태박물관,2021-10-28,8,0,0,17,22,60,0,0,43
본태박물관,2021-10-29,8,1,0,16,22,65,0,0,4
본태박물관,2021-10-30,3,2,0,16,23,80,20,0,46
본태박물관,2021-10-31,4,2,0,14,23,65,0,0,39
본태박물관,2021-11-01,5,0,0,13,20,75,0,0,39
본태박물관,2021-11-02,7,0,0,14,21,65,20,0,44
본태박물관,2021-11-03,11,0,0,15,22,70,20,0,41
본태박물관,2021-11-04,7,0,0,18,22,70,0,0,50
본태박물관,2021-11-05,4,1,0,18,22,70,30,0,25
본태박물관,2021-11-06,4,2,0,17,23,65,20,0,42
본태박물관,2021-11-07,3,2,0,11,18,65,0,0,29
본태박물관,2021-11-08,10,0,0,11,16,65,20,0,37
본태박물관,2021-11-09,8,0,0,12,17,65,20,0,84
본태박물관,2021-11-10,6,0,0,11,18,70,30,0,55
본태박물관,2021-11-11,11,0,0,11,16,70,20,0,35
본태박물관,2021-11-12,8,1,0,13,18,65,20,0,40
본태박물관,2021-11-13,9,2,0,13,20,60,20,0,40
본태박물관,2021-11-14,7,2,0,13,20,60,0,0,48
본태박물관,2021-11-15,9,0,0,12,20,70,0,0,41
본태박물관,2021-11-16,11,0,0,13,19,65,20,0,46
본태박물관,2021-11-17,14,0,0,13,20,60,30,0,34
본태박물관,2021-11-18,14,0,0,13,21,70,0,0,28
본태박물관,2021-11-19,6,1,0,15,21,60,0,0,35
본태박물관,2021-11-20,2,2,0,13,21,75,20,0,53
본태박물관,2021-11-21,7,2,0,8,14,75,30,0,64
본태박물관,2021-11-22,10,0,0,9,13,50,0,0,35
본태박물관,2021-11-23,8,0,0,11,16,60,20,0,52
본태박물관,2021-11-24,7,0,0,9,19,60,0,0,31
본태박물관,2021-11-25,14,0,0,8,17,70,0,0,40
본태박물관,2021-11-26,6,1,0,10,17,60,0,0,55
본태박물관,2021-11-27,3,2,0,12,18,60,0,0,33
본태박물관,2021-11-28,4,2,0,15,19,70,20,0,38
본태박물관,2021-11-29,3,0,0,7,18,75,20,0,34
본태박물관,2021-11-30,5,0,0,7,13,75,30,0,39
본태박물관,2021-12-01,6,0,0,9,14,65,30,0,34
본태박물관,2021-12-02,9,0,0,8,15,70,20,0,59
본태박물관,2021-12-03,3,1,0,8,15,65,30,0,4
본태박물관,2021-12-04,10,2,0,10,16,60,0,0,38
본태박물관,2021-12-05,12,2,0,10,18,65,20,0,34
본태박물관,2021-12-06,11,0,0,10,17,70,20,0,52
본태박물관,2021-12-07,12,0,0,12,17,70,0,0,28
본태박물관,2021-12-08,6,0,0,12,18,65,20,0,47
본태박물관,2021-12-09,10,0,0,11,19,70,30,0,34
본태박물관,2021-12-10,5,1,0,11,16,80,0,0,36
본태박물관,2021-12-11,6,2,0,5,15,80,30,0,36
본태박물관,2021-12-12,8,2,0,6,11,70,20,0,26
본태박물관,2021-12-13,10,0,0,10,14,70,20,0,46
본태박물관,2021-12-14,4,0,0,14,17,70,0,0,39
본태박물관,2021-12-15,2,0,0,9,17,75,20,0,47
본태박물관,2021-12-16,3,0,0,3,9,90,30,2,20
본태박물관,2021-12-17,8,1,0,7,8,60,60,0,32
본태박물관,2021-12-18,9,2,0,8,12,80,30,0,39
본태박물관,2021-12-19,7,2,0,11,15,60,0,0,52
본태박물관,2021-12-20,7,0,0,9,18,60,0,0,51
