 format: day,hour,forecast,value  location:53_32 Start : 20210101 
2,1400,7,16
2,1700,4,13
2,1700,7,16
2,2000,4,13
2,2000,7,16
2,2000,10,19
2,2300,4,13
2,2300,7,16
2,2300,10,19
3,200,4,13
3,200,7,16
3,200,10,19
3,500,4,16
3,500,7,19
3,800,4,16
3,800,7,18
3,1100,4,16
3,1100,7,18
3,1400,4,16
3,1400,7,18
3,1700,4,16
3,1700,7,18
3,2000,4,16
3,2000,7,18
3,2000,10,18
3,2300,4,16
3,2300,7,18
3,2300,10,18
4,200,4,16
4,200,7,18
4,200,10,18
4,500,4,18
4,500,7,18
4,800,4,18
4,800,7,18
4,1100,4,18
4,1100,7,18
4,1400,4,18
4,1400,7,18
4,1700,4,18
4,1700,7,18
4,2000,4,18
4,2000,7,18
4,2000,10,14
4,2300,4,18
4,2300,7,18
4,2300,10,14
5,200,4,18
5,200,7,18
5,200,10,14
5,500,4,18
5,500,7,14
5,800,4,18
5,800,7,14
5,1100,4,18
5,1100,7,14
5,1400,4,18
5,1400,7,14
5,1700,4,18
5,1700,7,14
5,2000,4,18
5,2000,7,14
5,2000,10,16
5,2300,4,18
5,2300,7,14
5,2300,10,16
6,200,4,18
6,200,7,14
6,200,10,16
6,500,4,14
6,500,7,16
6,800,4,14
6,800,7,16
6,1100,4,14
6,1100,7,16
6,1400,4,14
6,1400,7,16
6,1700,4,14
6,1700,7,16
6,2000,4,14
6,2000,7,16
6,2000,10,16
6,2300,4,14
6,2300,7,16
6,2300,10,16
7,200,4,14
7,200,7,16
7,200,10,16
7,500,4,16
7,500,7,16
7,800,4,16
7,800,7,16
7,1100,4,16
7,1100,7,16
7,1400,4,16
7,1400,7,16
7,1700,4,16
7,1700,7,16
7,2000,4,17
7,2000,7,16
7,2000,10,18
7,2300,4,17
7,2300,7,16
7,2300,10,18
8,200,4,17
8,200,7,16
8,200,10,18
8,500,4,16
8,500,7,18
8,800,4,16
8,800,7,17
8,1100,4,16
8,1100,7,17
8,1400,4,16
8,1400,7,17
8,1700,4,16
8,1700,7,17
8,2000,4,16
8,2000,7,18
8,2000,10,18
8,2300,4,16
8,2300,7,18
8,2300,10,18
9,200,4,16
9,200,7,18
9,200,10,18
9,500,4,18
9,500,7,18
9,800,4,18
9,800,7,18
9,1100,4,18
9,1100,7,18
9,1400,4,18
9,1400,7,18
9,1700,4,18
9,1700,7,18
9,2000,4,18
9,2000,7,18
9,2000,10,18
9,2300,4,18
9,2300,7,18
9,2300,10,18
10,200,4,18
10,200,7,18
10,200,10,18
10,500,4,18
10,500,7,18
10,800,4,18
10,800,7,18
10,1100,4,18
10,1100,7,18
10,1400,4,18
10,1400,7,18
10,1700,4,18
10,1700,7,18
10,2000,4,18
10,2000,7,18
10,2000,10,17
10,2300,4,18
10,2300,7,18
10,2300,10,17
11,200,4,18
11,200,7,18
11,200,10,17
11,500,4,18
11,500,7,17
11,800,4,18
11,800,7,17
11,1100,4,18
11,1100,7,17
11,1400,4,18
11,1400,7,17
11,1700,4,18
11,1700,7,17
11,2000,4,17
11,2000,7,17
11,2000,10,17
11,2300,4,17
11,2300,7,17
11,2300,10,17
12,200,4,17
12,200,7,17
12,200,10,17
12,500,4,17
12,500,7,17
12,800,4,17
12,800,7,18
12,1100,4,17
12,1100,7,18
12,1400,4,17
12,1400,7,18
12,1700,4,17
12,1700,7,18
12,2000,4,17
12,2000,7,18
12,2000,10,17
12,2300,4,17
12,2300,7,18
12,2300,10,17
13,200,4,17
13,200,7,18
13,200,10,17
13,500,4,18
13,500,7,17
13,800,4,18
13,800,7,17
13,1100,4,18
13,1100,7,17
13,1400,4,18
13,1400,7,17
13,1700,4,18
13,1700,7,17
13,2000,4,18
13,2000,7,18
13,2000,10,19
13,2300,4,18
13,2300,7,18
13,2300,10,19
14,200,4,18
14,200,7,18
14,200,10,19
14,500,4,18
14,500,7,19
14,800,4,18
14,800,7,20
14,1100,4,18
14,1100,7,20
14,1400,4,18
14,1400,7,20
14,1700,4,18
14,1700,7,20
14,2000,4,17
14,2000,7,20
14,2000,10,18
14,2300,4,17
14,2300,7,20
14,2300,10,18
15,200,4,17
15,200,7,20
15,200,10,18
15,500,4,20
15,500,7,18
15,800,4,19
15,800,7,18
15,1100,4,19
15,1100,7,18
15,1400,4,19
15,1400,7,18
15,1700,4,19
15,1700,7,18
15,2000,4,20
15,2000,7,18
15,2000,10,18
15,2300,4,20
15,2300,7,18
15,2300,10,18
16,200,4,20
16,200,7,18
16,200,10,18
16,500,4,18
16,500,7,18
16,800,4,18
16,800,7,19
16,1100,4,18
16,1100,7,19
16,1400,4,18
16,1400,7,19
16,1700,4,18
16,1700,7,19
16,2000,4,18
16,2000,7,19
16,2000,10,18
16,2300,4,18
16,2300,7,19
16,2300,10,18
17,200,4,18
17,200,7,19
17,200,10,18
17,500,4,19
17,500,7,18
17,800,4,19
17,800,7,18
17,1100,4,19
17,1100,7,18
17,1400,4,19
17,1400,7,18
17,1700,4,19
17,1700,7,18
17,2000,4,19
17,2000,7,18
17,2000,10,18
17,2300,4,19
17,2300,7,18
17,2300,10,18
18,200,4,19
18,200,7,18
18,200,10,18
18,500,4,18
18,500,7,18
18,800,4,18
18,800,7,18
18,1100,4,18
18,1100,7,18
18,1400,4,18
18,1400,7,18
18,1700,4,18
18,1700,7,18
18,2000,4,18
18,2000,7,19
18,2000,10,16
18,2300,4,18
18,2300,7,19
18,2300,10,16
19,200,4,18
19,200,7,19
19,200,10,16
19,500,4,19
19,500,7,16
19,800,4,20
19,800,7,16
19,1100,4,20
19,1100,7,16
19,1400,4,20
19,1400,7,16
19,1700,4,20
19,1700,7,16
19,2000,4,20
19,2000,7,16
19,2000,10,14
19,2300,4,20
19,2300,7,16
19,2300,10,14
20,200,4,20
20,200,7,16
20,200,10,14
20,500,4,16
20,500,7,14
20,800,4,16
20,800,7,14
20,1100,4,16
20,1100,7,14
20,1400,4,16
20,1400,7,14
20,1700,4,16
20,1700,7,14
20,2000,4,16
20,2000,7,15
20,2000,10,16
20,2300,4,16
20,2300,7,15
20,2300,10,16
21,200,4,16
21,200,7,15
21,200,10,16
21,500,4,15
21,500,7,16
21,800,4,15
21,800,7,16
21,1100,4,15
21,1100,7,16
21,1400,4,15
21,1400,7,16
21,1700,4,15
21,1700,7,16
21,2000,4,14
21,2000,7,17
21,2000,10,17
21,2300,4,14
21,2300,7,17
21,2300,10,17
22,200,4,14
22,200,7,17
22,200,10,17
22,500,4,17
22,500,7,17
22,800,4,17
22,800,7,17
22,1100,4,17
22,1100,7,17
22,1400,4,17
22,1400,7,17
22,1700,4,17
22,1700,7,17
22,2000,4,17
22,2000,7,18
22,2000,10,20
22,2300,4,17
22,2300,7,18
22,2300,10,20
23,200,4,17
23,200,7,18
23,200,10,20
23,500,4,18
23,500,7,20
23,800,4,18
23,800,7,20
23,1100,4,18
23,1100,7,20
23,1400,4,18
23,1400,7,20
23,1700,4,18
23,1700,7,20
23,2000,4,17
23,2000,7,20
23,2000,10,20
23,2300,4,17
23,2300,7,20
23,2300,10,20
24,200,4,17
24,200,7,20
24,200,10,20
24,500,4,20
24,500,7,20
24,800,4,20
24,800,7,20
24,1100,4,20
24,1100,7,20
24,1400,4,20
24,1400,7,20
24,1700,4,20
24,1700,7,20
24,2000,4,20
24,2000,7,20
24,2000,10,19
24,2300,4,20
24,2300,7,20
24,2300,10,19
25,200,4,20
25,200,7,20
25,200,10,19
25,500,4,20
25,500,7,19
25,800,4,20
25,800,7,19
25,1100,4,20
25,1100,7,19
25,1400,4,20
25,1400,7,19
25,1700,4,20
25,1700,7,19
25,2000,4,20
25,2000,7,19
25,2000,10,21
25,2300,4,20
25,2300,7,19
25,2300,10,21
26,200,4,20
26,200,7,19
26,200,10,21
26,500,4,19
26,500,7,21
26,800,4,20
